reaction_id,reaction_name,subsystem,genes,minimum,maximum
AK2LGCHOLABCt,1-Alkyl 2-Acylglycerol 3-Phosphocholine Transport,"Transport, extracellular",18670;54667;11303;11982;54670,0.0,0.0
r1554,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HSD17B1,Testicular 17-beta-hydroxysteroid dehydrogenase,Steroid metabolism,14979;15485,-1000.0,0.0
r2262,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r2273,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
ADNK1,Adenosine kinase,Nucleotide interconversion,11534,0.0,0.0
r1020,Postulated transport reaction,"Transport, mitochondrial",,0.0,0.0
PRISTtx,Prist peroxisomal transport,"Transport, peroxisomal",,-974.4586973880719,0.0
HMR_9674,HMR 9674,"Transport, nuclear",,0.0,0.0
AHCYStm,S adenosyl L homocysteine reversible transport  mitochondrial,"Transport, mitochondrial",,-1000.0,1000.0
C03990t,"Transport of Lithocholate, Sodium Symport","Transport, extracellular",20493,-1000.0,1000.0
PEOLE_HSt1e,"Transport of 1-Oleoylglycerophosphoethanolamine (Delta 9), Vescicular","Transport, extracellular",,0.0,0.0
HMR_2281,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-8.29913915367797e-12
r2293,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
SPODMx,"Superoxide dismutase, peroxisome",ROS detoxification,20655,0.0,-1.0160761121369433e-12
SK_asn__L_c,Sink asn L[c],Exchange/demand reaction,,-146.8077684812384,53.19223151876057
r1570,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r2328,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"Transport, extracellular",24059,-1000.0,1000.0
ICDHxm,Isocitrate dehydrogenase  NAD,Citric acid cycle,67834;170718;15929,0.0,104.16163599339723
CHSTEROLt,Cholesterol efflux (ATP depedent),"Transport, extracellular",27409;11303;67470,0.0,0.0
HISSNAT5tc,Transport of L-Histidine with Symport of Sodium And Antiport of Proton by Snat5 Transporter,"Transport, extracellular",209837,-1000.0,1000.0
MECOALm,"Mesaconate--CoA ligase (ADP-forming), mitochondrial",C5-branched dibasic acid metabolism,56451;20916,0.0,1000.0
PYDXNK,Pyridoxine kinase,Vitamin B6 metabolism,216134,0.0,0.0
UAGALDP,UDP-N-acetylgalactosamine diphosphorylase,Aminosugar metabolism,,0.0,0.0
FACOAL1813,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,0.0
RE1342C,Aldehyde Reductase,Fructose and mannose metabolism,,-74.81039997693398,1000.0
SPHMYLN181201_hs_SECt,Transport of Sphingomyelin (D18:1/20:1),"Transport, extracellular",,0.0,0.0
r2255,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r2227,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
H2O2tp,"Hydrogen peroxide transport via diffusion, glyoxysome","Transport, peroxisomal",,3.979039320256561e-12,-7.30437932361383e-12
LKYNRtr2,Transport of L-Kynurenine,"Transport, extracellular",50934,-1000.0,1000.0
r2482,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,0.0,1000.0
HMGCOASm,Hydroxymethylglutaryl CoA synthase  mitochondrial,Cholesterol metabolism,15360,0.0,0.0
RE3470C,Carbonyl Reductase (NADPH),Arachidonic acid metabolism,12408;109857,0.0,0.0
HMR_0414,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;217700;70025;171282;12012;171210,0.0,0.0
DNDPt24m,DTDP transport via dADP antiport,"Transport, mitochondrial",67283,0.0,2.1929336930765118
MI1P_Dtn,Inositol 1-phosphate nuclear transport (diffusion),"Transport, nuclear",,0.0,0.0
r0717,(S)-3-Hydroxyhexadecanoyl Coenzyme A Hydro-Lyase,Fatty acid oxidation,74147;93747;97212,0.0,0.0
FATP5t,Fatty acid electroneutral transport,"Transport, extracellular",26459,-1000.0,1000.0
SK_cholate_c,Sink for Cholate,Exchange/demand reaction,,-100.0,100.0
r2391,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"Transport, mitochondrial",13358,0.0,0.0
SK_glygn2_c,Sink glygn2[c],Exchange/demand reaction,,-121.48515494940654,-121.48515494939686
r2297,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r0879,TCDB:2.A.29.2.4 TCDB:2.A.29.16.1,"Transport, extracellular",67283;217593,0.0,1000.0
C181CPT2,Carnitine octadecenoyl transferase,Fatty acid oxidation,12896,-1000.0,1000.0
SO4CLtex2,Sulfate transport via chloride countertransport (2:1),"Transport, extracellular",171429,0.0,1000.0
r2224,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
DNDPt25m,DTDP transport via dCDP antiport,"Transport, mitochondrial",67283,0.0,0.0
r2364,Organic anion transporter 5 Utilized transport,"Transport, extracellular",319800;236149;236293;171405;207151;434674,-1000.0,1000.0
RE1834M,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,70025;171210,0.0,0.0
SPHPL,Sphinganine phosphate lyase,Sphingolipid metabolism,20397,0.0,0.0
ASPDTDe,"D-aspartate transport, extracellular","Transport, extracellular",,0.0,1000.0
EX_hspg_e,Heparan sulfate proteoglycan exchange,Exchange/demand reaction,,0.0,0.0
r1514,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
HMR_0769,HMR 0769,"Transport, lysosomal",,0.0,0.0
HISTAtu,Histamine uniport,"Transport, extracellular",20518;20519;20520,-1000.0,1000.0
FAOXC5C3x,"Fatty Acid Beta Oxidation (C5->C3), Mitochondrial",Fatty acid oxidation,11409;93747;15107;52538,0.0,0.0
PCHOLEIC_HSt1e,"Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14), Vescicular","Transport, extracellular",,0.0,0.0
HMR_2821,HMR 2821,"Transport, endoplasmic reticular",20520,-1000.0,0.0
GLYCLm,Glycine cleavage system  mitochondrial,"Transport, extracellular",434437,-1000.0,-594.0395896348487
PEPALM_HSt1e,"Transport of 1-Palmitoylglycerophosphocholine, Vescicular","Transport, extracellular",,0.0,0.0
SO4t4_2,Sulfate transport via sodium symport,"Transport, extracellular",243755,-1000.0,1000.0
TDCA3St,Taurodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,0.0,0.0
DPCOAtl,Dephospho-CoA transport from lysosome via diffusion,"Transport, lysosomal",,0.0,0.0
12DHCHOLt,12-Dehydrocholic acid transport via bicarbonate countertransport,"Transport, extracellular",106407;28253;330962;101488,-1000.0,0.0
EX_ins_e,Inosine exchange,Exchange/demand reaction,,-100.0,-100.00000000000043
r2197,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,1000.0
r0437,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12896;12894,-1000.0,1000.0
r0509,Succinate:Ubiquinone Oxidoreductase,Citric acid cycle,66945;66052;67680;66925,0.0,225.11333333331984
r1655,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
G3PD1irm,Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial,Glycerophospholipid metabolism,,-1000.0,0.0
r1612,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
ALCD22_D,Alcohol dehydrogenase (D-lactaldehyde),Pyruvate metabolism,100417514;11532;26876;11522;76187;225791;11529,0.0,1000.0
ATPtx,"ATP transporter, peroxisomal","Transport, peroxisomal",,-1000.0,1000.0
r1517,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
PRISTCOAtcx,Transport of pristanoylcoa from cytosol to peroxisomes.,"Transport, peroxisomal",19299,0.0,0.0
3SALATAim,"3-sulfino-alanine transaminase (irreversible), mitochondrial",Methionine and cysteine metabolism,14719,0.0,0.0
Kt3r,Potassium transport out via proton antiport,"Transport, extracellular",,-1000.0,1000.0
HMR_3334,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430;80911,0.0,-9.521272659185342e-13
ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,Fatty acid oxidation,11430;80911,0.0,0.0
LEUTAm,Leucine transaminase  mitochondrial,"Valine, leucine, and isoleucine metabolism",12036,-1000.0,0.0
SK_Tyr_ggn_c,Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis),Exchange/demand reaction,,121.48515494939795,121.48515494937878
Ser_Thrtg,Ser FSLASH Thrtg,"Transport, golgi apparatus",,0.0,0.0
GCHOLAt,Glycocholate transport via bicarbonate countertransport,"Transport, extracellular",108096;28253;101488,-1000.0,1000.0
r1567,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HMR_7197,HMR 7197,O-glycan metabolism,,437.0373637416792,437.03736374167784
NDPK8n,"Nucleoside-diphosphate kinase (ATP:dADP), nuclear",Nucleotide interconversion,18102;18103,-1000.0,1000.0
PE226_HSt1e,"Transport of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6), Vescicular","Transport, extracellular",,0.0,0.0
r2267,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
Kt1,Potassium transport via uniport (facilitated diffusion),"Transport, extracellular",20928;16523;20927;16514,-1000.0,0.0
HMR_0303,HMR 0303,"Transport, extracellular",11303,0.0,0.0
GCC2am,Glycine cleavage complex  lipoamide   mitochondrial,"Glycine, serine, alanine, and threonine metabolism",68133;434437;104174;13382,0.0,405.9604103651461
GLACter,"D-glucurono-6,3-lactone transport, endoplasmic reticulum","Transport, endoplasmic reticular",,0.0,0.0
DGK1,Deoxyguanylate kinase (dGMP:ATP),Nucleotide interconversion,14923,0.0,0.0
OROTGLUt,Orotate-Glutamate Antiport,"Transport, extracellular",108114,-904.8235767399157,1000.0
RE0452M,DTMP Kinase,Pyrimidine synthesis,,2.1929336930764975,2.1929336930765118
DINt,Deoxyinosine transport via diffusion,"Transport, extracellular",13340,0.0,0.0
r1428,Free diffusion,"Transport, peroxisomal",,-1000.0,1000.0
URIt5,Uridine transport in via sodium symport (1:2),"Transport, extracellular",114304,0.0,1000.0
FAOXC204,Beta oxidation of long chain fatty acid,Fatty acid oxidation,11409;11364,0.0,-3.353761712787673e-13
r1744,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r2308,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,1000.0
r0422,Isocitrate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42,Miscellaneous,15926;269951,0.0,-2.2737367544323206e-12
r0202,Sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase Glycerophospholipid metabolism EC:1.1.1.8,Glycolysis/gluconeogenesis,14555,-1000.0,1000.0
r1562,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
TYRt,L-tyrosine transport,"Transport, extracellular",72472,-1000.0,1000.0
HYPOE,Hypothetical enyme,Vitamin B6 metabolism,57028,0.0,0.0
PPItm,"Diphopshate transporter, mitochondrial","Transport, mitochondrial",,-94.07500842379822,-94.07500842416823
HMR_3520,HMR 3520,"Transport, mitochondrial",,-1000.0,1000.0
EX_gly_e,Glycine exchange,Exchange/demand reaction,,100.00000000000216,100.0
CRNtp,Carnitine transport into peroxsiome,"Transport, peroxisomal",,-1000.0,1000.0
EX_itp_e,Exchange of ITP,Exchange/demand reaction,,100.00000000028338,100.0
DCYTtm,Deoxycytidine facilated transport in mitochondria,"Transport, mitochondrial",63959;13340,-583.5674621619175,-583.5674621624412
HMR_2652,HMR 2652,"Transport, mitochondrial",236149;214663;236293;171405;207151;434674;319800;57279;30805;20517,0.0,0.0
r1912,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
FADH2ETC,Complex II reaction for respiratory chain,Oxidative phosphorylation,110826;66841;110842,0.0,225.11333333336532
HMR_2649,HMR 2649,"Transport, mitochondrial",236149;214663;236293;171405;207151;434674;319800;57279;30805;20517,0.0,0.0
ACNAMtn,N-acetylneuraminate nuclear import,"Transport, nuclear",,0.0,0.0
DGULND,Dehydro-L-gulonate decarboxylase,Pentose phosphate pathway,,0.0,0.0
r2143,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,1000.0
r0721,(S)-3-Hydroxytetradecanoyl Coenzyme A Hydro-Lyase,Fatty acid oxidation,74147;93747;97212,0.0,0.0
OCDEAFABP1tc,Transport of octadecenoyl coA into the enterocytes,"Transport, endoplasmic reticular",14080,-1000.0,500.0
PPItx,"Diphosphate transporter, peroxisome","Transport, peroxisomal",,0.0,0.0
HMR_0761,Ceramide Glucosyltransferase,Sphingolipid metabolism,22234,0.0,0.0
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, extracellular",17254;53896,-1000.0,1000.0
r2259,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
DOCOSACT,Activation of docosanoic acid for transport,Fatty acid oxidation,94180;328845,0.0,-9.521272659185342e-13
r2313,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"Transport, extracellular",24059,-1000.0,1000.0
r1529,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
EX_sphmyln18116_hs_e,Exchange of Sphingomyelin (D18:1/16:0),Exchange/demand reaction,,0.0,0.0
FAOXC2031836m,Beta oxidation of fatty acid,Fatty acid oxidation,11409;11364,0.0,0.0
r1645,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
DNDPt4m,DATP transport via dUDP antiport,"Transport, mitochondrial",67283,0.0,4.385867386152881
r1135,Hydroxysteroid (17-Beta) Dehydrogenase 7,Miscellaneous,15490,0.0,0.0
r1576,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
CYSt4,L-cysteine reversible transport via sodium symport,"Transport, extracellular",56774;67760;74338;57394;70008,0.0,1000.0
ITPtn,ITP nuclear transport,"Transport, nuclear",,-1000.0,1000.0
GLYt7_311_r,GLYt7 LPAREN 311 RPAREN r,"Transport, extracellular",104245,-1000.0,1000.0
HMR_9593,HMR 9593,"Transport, extracellular",14664;56774,0.0,1000.0
DMATT,Dimethylallyltranstransferase,Cholesterol metabolism,14593,0.0,0.0
AMETtm,S Adenosyl L methionine reversible transport  mitochondrial,"Transport, mitochondrial",,-1000.0,1000.0
TAURt,Taurine transport,"Transport, extracellular",,0.0,1000.0
RE2677G_1,N-Acylsphingosine Galactosyltransferase,Glycosphingolipid metabolism,,0.0,0.0
r2326,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"Transport, extracellular",24059,-1000.0,1000.0
r0170,Farnesyl-Diphosphate:Farnesyl-Diphosphate Farnesyltransferase,Cholesterol metabolism,14137,-1000.0,0.0
LEUB0AT3tc,Leucine Transport by B0At3,"Transport, extracellular",57394;22598,0.0,1000.0
DHFR,Dihydrofolate reductase,Folate metabolism,13361,-897.8070663069234,102.19293369307651
DHPR,"6,7-dihydropteridine reductase",Tetrahydrobiopterin metabolism,110391,0.0,-2.2879476091475226e-12
FACOAL2042,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,0.0
HMR_8084,HMR 8084,"Transport, golgi apparatus",,0.0,0.0
EX_CE2839_e,Maltodecaose exchange,Exchange/demand reaction,,100.0,100.0
GD1Btl,Transport of Gd1B,"Transport, lysosomal",,0.0,0.0
ACCOALm,Acetate-CoA ligase (AMP-forming),Propanoate metabolism,380660;68738,0.0,0.0
r1117,Facilitated diffusion,"Transport, mitochondrial",,102.19293369307664,102.19293369307147
r1903,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r1600,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r1632,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
CYStec,L-cysteine transport via diffusion (extracellular to cytosol),"Transport, extracellular",215113,-1000.0,1000.0
METtec,L-methionine transport via diffusion (extracellular to cytosol),"Transport, extracellular",215113;72401,-1000.0,1000.0
FAOXC226205m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,11409;11364,0.0,-4.661160346586257e-12
r0822,Mitochondrial Carrier (MC) TCDB:2.A.29.2.2,"Transport, mitochondrial",27376,-1000.0,1000.0
EX_gln__L_e,L-Glutamine exchange,Exchange/demand reaction,,-100.0,100.0
FAOXC121C101m,"Fatty Acid Beta Oxidation (C12:1->C10:1), Mitochondrial",Fatty acid oxidation,15107;93747;11364;52538,0.0,-2.0463630789890885e-12
RE2327C,RE2327,Vitamin E metabolism,,-1000.0,1000.0
EX_HC02203_e,Prostaglandin-a2 exchange,Exchange/demand reaction,,0.0,-1.7905676941154525e-12
r2291,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
EX_sphmyln18114_hs_e,Exchange of Sphingomyelin (D18:1/14:0),Exchange/demand reaction,,0.0,0.0
HC00900t4,"Transport of Methylmalonate, Antiport with Phsophate","Transport, extracellular",,-1000.0,1000.0
IMPtr,Transport of IMP,"Transport, extracellular",,-78.89500243980888,-78.89500244007729
VALTAim,Valine transaminase  mitochondiral,"Valine, leucine, and isoleucine metabolism",12036,-481.13245343893266,518.8675465608279
DSMSTEROLtr,"Transport of Desmosterol, Endoplasmatic Reticulum, within Lipoproteins","Transport, endoplasmic reticular",,0.0,0.0
ACALDtx,"Acetaldehyde transport via diffusion, glyoxysome","Transport, peroxisomal",,0.0,-1.3073986337985843e-12
GLYtp,Glycine passive transport to peroxisome,"Transport, peroxisomal",,14.899093190293172,14.899093190258789
ACACT7m,Acetyl-CoA C-acyltransferase (C16:0),Fatty acid oxidation,231086;52538;235674,0.0,0.0
EX_gsn_e,Guanosine exchange,Exchange/demand reaction,,100.0,100.0
HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,"Transport, mitochondrial",,0.0,0.0
NH4tn,Ammonia nuclear transport,"Transport, nuclear",,-791.7837310809467,0.0
EX_malthx_e,Maltohexaose exchange,Exchange/demand reaction,,100.0,100.0
FAOXC140,Beta oxidation of long chain fatty acid,Fatty acid oxidation,11409;11364,0.0,-1.3287149158713873e-12
GLCt2_2,D-glucose transport in via proton symport,"Transport, extracellular",20537,-1000.0,1000.0
r2253,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
RTOTALFATPc,Uptake of Rtotal by enterocytes,"Transport, extracellular",26569,0.0,0.0
UPPRT,Uracil phosphoribosyltransferase,Pyrimidine synthesis,331487,562.5958419308404,562.5958419308446
DLNLCGt,Fatty acid transport via diffusion,"Transport, extracellular",26459,0.0,0.0
r2257,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
CYSTGL,Cystathionine g lyase,Methionine and cysteine metabolism,107869,0.0,0.0
PCHOLN264_HSt1e,"Transport of 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24, Vescicular","Transport, extracellular",,0.0,0.0
HMR_1325,HMR 1325,Eicosanoid metabolism,105349,0.0,1000.0
EX_M00260_e,EX M00260[e],Exchange/demand reaction,,1.2505552149377763e-12,-4.547473508864641e-12
r0386,"4-methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",Miscellaneous,320208;12039;12040,0.0,0.0
FAOXC13C11m,"Fatty Acid Beta Oxidation (C13->C11), Mitochondrial",Fatty acid oxidation,231086;97212;11370,0.0,0.0
5MTHFt,5-Methyltetrahydrofolate transport via receptor binding and protolysis,"Transport, extracellular",14275;14276,-1000.0,1000.0
RTOTAL2t,RTOTAL2 transport,"Transport, extracellular",,0.0,0.0
EX_pedh203_hs_e,"Exchange of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",Exchange/demand reaction,,0.0,0.0
NTD2,5'-nucleotidase (UMP),Pyrimidine catabolism,107569,0.0,0.0
DURIK1m,"Deoxyuridine kinase (ATP:Deoxyuridine), mitochondrial",Nucleotide interconversion,57813,0.0,-5.624833931960893e-12
ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,Tryptophan metabolism,110446;231086;97212,0.0,-4.050093593832571e-12
r0716_1,(S)-3-Hydroxyhexadecanoyl Coenzyme A Hydro-Lyase,Miscellaneous,74147;93747;97212,0.0,0.0
CO2t,CO2 transporter via diffusion,"Transport, extracellular",,-1000.0,799.9999999999943
r0283,L-Histidine:beta-alanine ligase (AMP-forming) Alanine and aspartate metabolism / Histidine metabolism / beta-Alanine metabolism EC:6.3.2.11,Beta-Alanine metabolism,107239,0.0,0.0
ABUTD,Aminobutyraldehyde dehydrogenase,Beta-Alanine metabolism,56752,0.0,0.0
r1015,Na (+)Bile Acid Symporter Active Transport,"Transport, extracellular",20493,0.0,1000.0
GD1Cte,Gd1c hs  transport,"Transport, extracellular",,0.0,0.0
ACACtx,"Acetoacetate transport via diffusion, glyoxysome","Transport, peroxisomal",,0.0,0.0
D3AIBTm,"D-3-Amino-isobutanoate:pyruvate aminotransferase, mitochondrial",Pyrimidine catabolism,268782,-1000.0,1000.0
PCHOLOLE_HSt1e,"Transport of 1-Oleoylglycerophosphocholine (Delta 9), Vescicular","Transport, extracellular",,0.0,0.0
HMR_2702,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
3HBCOAHLm,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial","Valine, leucine, and isoleucine metabolism",,518.8675465610776,518.8675465608269
ADNt2,Adenosine transport in via proton symport,"Transport, extracellular",243328;114304,-1000.0,1000.0
EX_sphmyln181201_hs_e,Exchange of Sphingomyelin (D18:1/20:1),Exchange/demand reaction,,0.0,0.0
BHBt,(R)-3-Hydroxybutanoate transport via H+ symport,"Transport, extracellular",,-1000.0,1000.0
ACACT4m,Acetyl-CoA C-acyltransferase (C10:0),Fatty acid oxidation,231086;52538;235674,0.0,1000.0
FATP2t,Fatty acid electroneutral transport,"Transport, extracellular",26457,-1000.0,1000.0
HMR_2666,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,-2.3305801732931286e-12
NMNHYD,Nicotinamide ribonucleotide phosphohydrolase,Vitamin B2 metabolism,,0.0,1.1368683772161603e-12
FAOXC15C13m,"Fatty Acid Beta Oxidation (C15->C13), Mitochondrial",Fatty acid oxidation,231086;97212;11370,0.0,0.0
HMR_0436,HMR 0436,"Transport, extracellular",75497;14077;21884;26568;14080;16592;12140;11770;16204;26569;12491;225579;26457,0.0,0.0
TCA3St,Taurocholic acid 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,0.0,0.0
TTDCPT2,Carnitine transferase,Fatty acid oxidation,12896,-1000.0,1000.0
r2319,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"Transport, extracellular",24059,-1000.0,0.0
r1615,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
ILEtmi,Isoleucine transport from mitochondria to cytosol,"Transport, mitochondrial",,0.0,1000.0
PCHOLET_HSt1e,"Transport of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17), Vescicular","Transport, extracellular",,0.0,0.0
PI345P3P,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",Inositol phosphate metabolism,19211,0.0,0.0
DM_datp_m,DATP demand,Exchange/demand reaction,,2.1929336930839334,2.1929336930764975
C226COAtx,Fatty acid intracellular transport,"Transport, peroxisomal",,0.0,0.0
PCHOLHEP_HSt1e,"Transport of 1-Heptadecanoylglycerophosphocholine, Vescicular","Transport, extracellular",,0.0,0.0
EX_pchol_hs_e,Phosphatidylcholine (homo sapiens) exchange,Exchange/demand reaction,,0.0,0.0
SK_mi14p_c,"Demand for (1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate",Exchange/demand reaction,,0.0,0.0
VALTA,Valine transaminase,"Valine, leucine, and isoleucine metabolism",12035,0.0,1000.0
HMR_3149,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11364,0.0,-1.716671249596402e-11
r1594,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r1589,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
DM_ach_c,DM ach[c],Exchange/demand reaction,,1000.000000000002,1000.0
ACACT7p,Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal,Fatty acid oxidation,235674,0.0,0.0
r1518,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
RE1807M,RE1807,Bile acid synthesis,104086,0.0,0.0
HMR_9609,HMR 9609,"Transport, extracellular",330064,0.0,1000.0
ATPS4mi,ATP synthase (four protons for one ATP),Oxidative phosphorylation,11951;11957;28080;11958;71679;18195;11950;67942;67126;68055;66043;11946;11947;27425;11949;228033;57423,337.67,337.67
HMR_3329,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,17919;235674,0.0,-8.384404281969182e-13
HMR_2282,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-8.526512829121202e-13
r1933,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r2310,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,1000.0
NKCCt,Na+-K+-Cl- cotransport,"Transport, extracellular",20495;20496,-1000.0,1000.0
DNDPt16m,DUDP transport via dADP antiport,"Transport, mitochondrial",67283,0.0,2.1929336930764975
PCHOLN225_HSt1e,"Transport of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3, Vescicular","Transport, extracellular",,0.0,0.0
DCYTDn,"Deoxycytidine deaminase, nuclear",Nucleotide interconversion,11628,0.0,791.7837310809246
r1525,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
r1659,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
RE1807C,RE1807,Bile acid synthesis,,-1000.0,715.3597919945475
FACOAL1832,Alpha-Linolenic acid:CoA ligase (AMP-forming),Fatty acid oxidation,14081,0.0,-1.5347723092418164e-12
