reaction_id,reaction_name,subsystem,genes,minimum,maximum
EX_sphmyln18117_hs_e,Exchange of Sphingomyelin (D18:1/17:0),Exchange/demand reaction,,0.0,6.187050871631072e-12
ACRNtr,Transport of Acetyl Carnitine,"Transport, extracellular",,-1000.0,1000.0
PYRSMCT1,Pyruvate Transport by Smct1,"Transport, extracellular",216225,-1000.0,1000.0
DM_C02712_c,Demand for N-Acetylmethionine,Exchange/demand reaction,,899.9999999999905,1000.0
r1952,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
GALUi,UTP-glucose-1-phosphate uridylyltransferase (irreversible),Galactose metabolism,216558,-1000.0,1000.0
HMR_0281,HMR 0281,"Transport, extracellular",11303,0.0,2.266470504202226e-12
RE3432C,Carbonyl Reductase (NADPH),Eicosanoid metabolism,109857;12408,-1000.0,1000.0
r1646,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
ECOAH5m,Enoyl-CoA hydratase (C12:0),Fatty acid oxidation,93747;74147;97212,-9.796015850345915e-12,2.680167199287098e-11
GALGT2,"Beta-1,4 N-acetylgalactosaminyltransferase",Sphingolipid metabolism,14421,-3.055333763768431e-12,0.0
G5SADs,L-glutamate 5-semialdehyde dehydratase (spontaneous),Urea cycle,,231.58668187823994,631.5866818788866
r2324,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"Transport, extracellular",24059,-1000.0,0.0
DNDPt57m,DGTP transport via ATP antiport,"Transport, mitochondrial",67283,0.0,3.979039320256561e-12
r1401,Facilitated diffusion,Fatty acid oxidation,,-1000.0,1000.0
FAOXC170m,Beta oxidation of long chain fatty acid (odd chain),Fatty acid oxidation,11364,0.0,2.3590018827235326e-12
CA3St,Cholic acid 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,0.0,1.5736585878678892e-12
HMR_3327,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147,0.0,1.1368683772161603e-12
STCRNte,Transport of O-Octadecanoyl-R-Carnitine,"Transport, extracellular",20520,0.0,1000.0
SK_thr__L_c,Sink thr L[c],Exchange/demand reaction,,-153.55463404569898,46.445365954301025
DNDPt40m,DUTP transport via dADP antiport,"Transport, mitochondrial",67283,0.0,3.808509063674137e-12
HMR_0203,HMR 0203,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,0.0,0.0
HMR_0296,HMR 0296,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,0.0,0.0
COAtr,"COA transporter, endoplasmic reticulum","Transport, endoplasmic reticular",,-1000.0,1000.0
HMR_0311,HMR 0311,"Transport, extracellular",11303,0.0,0.0
HACD5m,3-hydroxyacyl-CoA dehydrogenase (C12:0),Fatty acid oxidation,15107;74147;97212,-8.86757334228605e-12,4.774847184307873e-12
r0555,Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12,Miscellaneous,235339,0.0,4.256435204297304e-10
3AIBSYMPt,"3-Amino-Isobutyrate Transport, Sodium Symport","Transport, extracellular",,-1000.0,1000.0
r2287,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
PE224_HSte,"Transport of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)","Transport, extracellular",,-1.0061285138363019e-11,0.0
r1400,Active transport,Fatty acid oxidation,,-1000.0,1000.0
GLYC2P3Pc,Formation of Glycerol-3-Phosphate,"Transport, extracellular",,21.455703997382273,21.455703997410378
SK_leu__L_c,Sink leu L[c],Exchange/demand reaction,,-193.43570077657364,6.564299223426403
ASNtm,"L-asparagine transport, mitochondrial","Transport, mitochondrial",,0.0,1.3301360013429075e-11
r2266,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r2386,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"Transport, mitochondrial",13358,0.0,7.389644451905042e-12
SERGLNexR,L-Serine/Glutamine reversible exchange,"Transport, extracellular",17254;53896,-1000.0,1000.0
PE_HSter,Phosphatidylethanolamine scramblase,"Transport, endoplasmic reticular",,-1000.0,1000.0
r2517,ATP-binding Cassette (ABC) TCDB:3.A.1.203.1,"Transport, peroxisomal",19299,0.0,0.0
CHOLESTTDe,CHOLESTTDe vesicular transport,"Transport, extracellular",,-3.494093476500737,-3.494093476492907
THFATm,Tetrahydrofolate aminomethyltransferase  mitochondrial,Folate metabolism,434437,0.0,3.865352482534945e-12
FAOXOHC16C16DCc,Fatty Acid Omega Oxidation (W-Ohc16->C16Dc),Fatty acid oxidation,11532;11671,0.0,9.094947017729282e-13
r1993,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15,"Transport, extracellular",30962,0.0,1000.0
r0870,Facilitated diffusion,"Transport, extracellular",,-2.5011104298755527e-12,0.0
r1616,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HMR_0391,HMR 0391,"Transport, extracellular",11303,0.0,0.0
NKCC2t,Na+-K+-Cl- cotransport (NH4+),"Transport, extracellular",20496;20495,-1000.0,1000.0
RTOTALt,RTOTAL transport,"Transport, extracellular",,-21.455703997420155,-21.455703997381956
RE3237C,RE3237,Fatty acid synthesis,,0.0,2.5011104298755527e-12
SUCD1m,Succinate dehydrogenase,Citric acid cycle,66925;67680;66945;66052,-55.27634437208644,-55.27634437196173
UDPXYLtg,UDP-Xyl Golgi transport via CMP antiport,"Transport, golgi apparatus",58246,-2.1316282072803006e-12,0.0
CYSGLTH,Glutathione:cystine oxidoreductase,Methionine and cysteine metabolism,,-1000.0000000000113,1000.0
HMR_0270,HMR 0270,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,-4.945377440890297e-12,2.1600499167107046e-12
DNDPt31m,DCDP transport via ATP antiport,"Transport, mitochondrial",67283,0.0,4.547473508864641e-12
ACNML,N-Acetylneuraminate lyase,Aminosugar metabolism,,-8.01492205937393e-12,0.0
r2232,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r1474,Long-Chain-Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,93747;74147;97212,0.0,9.549694368615746e-12
ASNPHELAT2tc,Transport of L-Asparagine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",50934,-1000.0,1000.0
DCA3Sabc,Deoxycholic acid 3-sulfate ABC bile acid transporter,"Transport, extracellular",12780;239273;26357;76408,0.0,2.2364632870452092e-12
GLY3Pt,Glycerol phopshate free diffusion,"Transport, peroxisomal",,-1000.0,981.0400525900379
HMR_3953,HMR 3953,"Transport, endoplasmic reticular",,0.0,0.0
ASPGLUm,Aspartate-glutamate mitochondrial shuttle,"Transport, mitochondrial",50799;78830,0.0,5.4569682106375694e-12
GCA3St,Glycocholic acid 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,0.0,0.0
PRISTANALtx,Pristanal peroxisomal transport,"Transport, peroxisomal",,0.0,785.3648210316989
KCC2t,K+-Cl- cotransporter (NH4+),"Transport, extracellular",20499;107723;20498,-1000.0,1000.0
r0249,D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6,Pentose phosphate pathway,19895,-1000.0,926.9038313918886
EX_fe3_e,Fe3+ exchange,Exchange/demand reaction,,0.0,1.6683543435647152e-11
HMR_0322,HMR 0322,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,-2.6147972675971687e-12,1.609106010829027e-12
HMR_9617,HMR 9617,"Transport, extracellular",240332,0.0,1000.0
HMR_0273,HMR 0273,"Transport, extracellular",11303,0.0,2.600215205357293e-12
ARACHDFATPtc,Arachidonate (N-C18:1) Transport by FATP,"Transport, extracellular",26569;26457,0.0,2.0463630789890885e-12
r1652,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
RE3017R,RE3017,Eicosanoid metabolism,,0.0,6.110667527536862e-12
56DTHMtd,"Transport of 5, 6-Dihydrothymine, Diffusion","Transport, extracellular",,-1000.0,1000.0
r2246,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r2229,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r2394,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"Transport, mitochondrial",13358,0.0,769.4644280179299
Htr,"H transporter, endoplasmic reticulum","Transport, endoplasmic reticular",,-1000.0000000000011,1000.0000000000164
r0483,(R)-3-Amino-2-methylpropanoate:2-oxoglutarate aminotransferase EC:2.6.1.22,Pyrimidine catabolism,268860,-1000.0,1000.0
r1641,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r2493,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,0.0,1000.0
r2290,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
SPHMYLN180241_hs_SECt,Transport of Sphingomyelin (D18:0/24:1),"Transport, extracellular",,0.0,3.276490190273762e-12
GLUN,Glutaminase,Glutamate metabolism,216456,0.0,6.59383658785373e-12
ACOADH100_m,Acyl-CoA dehydrogenase (10:0),Fatty acid oxidation,11364;229211,0.0,3.89945853385143e-11
HMGCOAtx,Hydroxymethylglutaryl-CoA reversible peroxisomal transport,"Transport, peroxisomal",,0.0,500.0000000000029
r2269,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
EX_chsterol_e,Cholesterol exchange,Exchange/demand reaction,,-100.0,-3.4940934764941147
EX_pe203_hs_e,"Exchange of 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",Exchange/demand reaction,,0.0,0.0
PROSTGE1t,Prostaglandin transport via bicarbonate countertransport,"Transport, extracellular",24059,-1000.0,1000.0
EX_peste_hs_e,Exchange of 1-Stearoylglycerophosphoethanolamine,Exchange/demand reaction,,-1.3244516594568267e-11,0.0
TRDR3,Thioredoxin (ubiquinone 10) reductase (NADH),Miscellaneous,50493,0.0,2.1330492927518208e-11
FRDPtcr,Transport of Farnesyl diphosphate into the endoplasmic reticulum,"Transport, endoplasmic reticular",,-1000.0,1000.0
NRVNCABCt,"Transport of 15-Tetracosenoate, Diffusion","Transport, extracellular",26459;225579;26568;26569;26457;26458,0.0,0.0
HC02220t,Chenodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,-1000.0,0.0
DTTPtn,DTTP diffusion in nucleus,"Transport, nuclear",,-997.7578953139141,1000.0
LTHSTRLOR,"Lathosterol, NADPH:oxygen 5-oxidoreductase",Cholesterol metabolism,235293,0.0,0.0
FAOXC12DCC10DCx,"Fatty Acid Beta Oxidation (C12Dc->C10Dc), Peroxisomal",Fatty acid oxidation,11430;74147;15488;235674,0.0,0.0
RNTR2,Ribonucleoside triphosphate reductase  GTP,Nucleotide interconversion,20133;20135;382985,-998.3047626474035,1.6952373526247504
HMR_9614,HMR 9614,"Transport, extracellular",13162,0.0,1000.0
DNDPt37m,DUTP transport via dTDP antiport,"Transport, mitochondrial",67283,0.0,7.389644451905042e-12
SK_doco13ecoa_c,Sink doco13ecoa[c],Exchange/demand reaction,,0.0,0.0
XOL24OHtr,"Transport of (24S)-24-Hydroxycholesterol, Endoplasmatic Reticulum, within Lipoproteins","Transport, endoplasmic reticular",,0.0,0.0
ADK1m,Adenylate kinase  mitochondrial,Nucleotide interconversion,11639;11637,-1000.0,1000.0
r0205,Sn-Glycerol-3-Phosphate: (Acceptor) 2-Oxidoreductase,Oxidative phosphorylation,14571,0.0,1.0530243343964685e-11
r1642,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
GLUt6,"Glutamate transport via Na, H symport and K antiport","Transport, extracellular",20510;242607;20511;20512;20513,337.66999999999996,337.67
HC00900t3,"Transport of Methylmalonate, Antiport with Thio-Sulphate","Transport, extracellular",,-1000.0,1000.0
4TMEABUTNt2,"Transport of 4- (Trimethylammonio)Butanoate, Proton Symport","Transport, extracellular",,-1000.0,1000.0
HMR_3340,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,2.6210145165350696e-12
EX_pcholpalm_hs_e,Exchange of 1-Palmitoylglycerophosphocholine,Exchange/demand reaction,,0.0,9.094947017729282e-13
r1631,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r2286,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
ASCBSVCTtc,Transport of L-Ascorbate by SVCT1 or SVCT2 transporter,"Transport, extracellular",54338;20522,0.0,0.0
GLU5SAtmc,"Glutamate semi-aldehyde transport, mitochondrial","Transport, mitochondrial",,231.58668187828388,631.5866818788343
PNTOt4,Pantothenate sodium symporter,"Transport, extracellular",,-1000.0,0.0
NDPK5n,"Nucleoside-diphosphate kinase (ATP:dGDP), nuclear",Nucleotide interconversion,18102;18103,-1000.0,1000.0
r0434,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12894;12896,-1000.0,1000.0
HMR_2851,HMR 2851,"Transport, endoplasmic reticular",20520,-2.2737367544323206e-12,0.0
RE1518M,RE1518M,Fatty acid oxidation,11363;11430,-2.091837814077735e-11,4.995115432393504e-12
LGNCFATPtc,Lignocerate Transport by FATP,"Transport, extracellular",26457;26458,0.0,0.0
HMR_0805,Globotriaosylceramide 3-Beta-N-Acetylgalactosaminyltransferase,Glycosphingolipid metabolism,26879,0.0,1.1368683772161603e-12
LEUTA,Leucine transaminase,"Valine, leucine, and isoleucine metabolism",12035,0.0,1000.0
HMR_0415,HMR 0415,"Transport, extracellular",11303,0.0,4.092726157978177e-12
r1051,Vesicular Transport,"Transport, endoplasmic reticular",,-1000.0,1000.0000000000009
BETBGTtc,Betaine Transport by Bgt,"Transport, extracellular",14411,-1000.0,1000.0
FT,"Trans,trans,cis-geranylgeranyl diphosphate synthase",N-glycan synthesis,,0.0,1000.0
CRVNCtr,Fatty acid transport via diffusion,"Transport, extracellular",,-1000.0,1000.0
r1654,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
r2139,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,1000.0
RE3626M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,4.092726157978177e-12
ODECRNte,Transport of L-Oleoylcarnitine,"Transport, extracellular",20520,0.0,1000.0
ME2,Malic enzyme (NADP),Pyruvate metabolism,17436,0.0,7.503331289626658e-12
RE2078M,RE2078,Eicosanoid metabolism,,-1000.0,1000.0
FAS80COA_L,Fatty acyl CoA synthase  n C80CoA   lumped reaction,Fatty acid synthesis,14104,0.0,1.986974822017159e-12
EX_sphmyln180241_hs_e,Exchange of Sphingomyelin (D18:0/24:1),Exchange/demand reaction,,0.0,4.629185923477053e-12
SCP21cx,Transport of phytanoylcoa from cytosol to peroxisomes.,"Transport, peroxisomal",19299,0.0,0.0
r2231,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r1468,Postulated transport reaction,"Transport, mitochondrial",,-1000.0000000000052,1000.0
HMR_2827,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,-2.5011104298755527e-12,1000.0
HMR_8086,HMR 8086,"Transport, golgi apparatus",,0.0,0.0
HMR_0299,HMR 0299,"Transport, extracellular",11303,0.0,2.4278093796764373e-12
HMR_0750,Sphingosine N-Acyltransferase,Sphingolipid metabolism,241447;71949;93898;545975;67260;76893,0.0,2.3874235921539366e-12
RE0915C,Alpha-Amylase,Starch and sucrose metabolism,,0.0,0.0
TYMte2,"Tyraminium Proton Symport, Cytosol","Transport, extracellular",243328,-1000.0,1000.0
LPS3,Lipase,Triacylglycerol synthesis,23945,0.0,3.751665644813329e-12
PNP,Purine nucleoside phosphorylase,NAD metabolism,18950;667034,0.0,2.0463630789890885e-12
HMR_9627,HMR 9627,"Transport, endoplasmic reticular",,0.0,1.3125810389654896e-12
MANt1r,Mannose transport (uniport),"Transport, extracellular",20527;20525;20526,-1000.0,1000.0
DNDPt15m,DUDP transport via dGDP antiport,"Transport, mitochondrial",67283,0.0,3.637978807091713e-12
ACOAR2m,Trans-2-enoyl-CoA reductase (NADPH) (C6:0),Fatty acid oxidation,26922;111175,-1.0345502232667059e-11,3.922195901395753e-11
HMR_7748,Alpha-D-Glucose 6-Phosphate Ketol-Isomerase,Glycolysis/gluconeogenesis,14751,-1000.0,714.7489090743144
BALAt2r,Beta Alanine transport in via proton symport,"Transport, extracellular",215335,0.0,1000.0
r0734,(S)-Hydroxyhexanoyl Coenzyme A Hydro-Lyase,Fatty acid oxidation,93747;74147;97212,0.0,1.0497084682962546e-11
ACYP,Acylphosphatase,Glycolysis/gluconeogenesis,66204;75572;69519,0.0,0.0
NAt,Sodium transport (uniport),"Transport, extracellular",53881;114479;20537,-1000.0,1000.0
ASCBt,L-ascorbate transport via facilitated diffusion,"Transport, extracellular",,-1000.0,1000.0
DHRT_ibcoa,"Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming","Valine, leucine, and isoleucine metabolism",13171,0.0,55.276344372157595
OCOAT1m,3-oxoacid CoA-transferase,"Valine, leucine, and isoleucine metabolism",67041;353371,0.0,8.526512829121202e-12
EX_pcholn15_hs_e,"Exchange of 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",Exchange/demand reaction,,0.0,1.4779288903810084e-12
EX_pcholn225_hs_e,"Exchange of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",Exchange/demand reaction,,0.0,1.5916157281026244e-12
ISOCHOLt2,Isocholic acid transport via sodium cotransport,"Transport, extracellular",20493;20494,0.0,1000.0
DM_dctp_n,"Demand for dCTP, Nuclear",Exchange/demand reaction,,389.69188387708425,389.6918838771004
r1467,Postulated transport reaction,"Transport, mitochondrial",,-1000.0000000000033,1000.0
r1568,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HMR_1916,HMR 1916,"Transport, golgi apparatus",18145;110611,0.0,2.5011104298755527e-12
HMR_3951,HMR 3951,"Transport, extracellular",,-1000.0,1000.0
HACD4p,3 hydroxyacyl CoA dehydrogenase  3 oxodecanoyl CoA   peroxisomal,Fatty acid oxidation,15107;74147;97212,-2.3305801732931286e-12,0.0
r2342,Organic anion transporter 5 Utilized transport,"Transport, extracellular",236149;319800;236293;434674;207151;171405,-1000.0,1000.0
SK_HC01115_c,Sink HC01115[c],,,999.9999999999789,1000.0000000000026
ESTRADIOLtr,Estradiol intracellular transport,"Transport, endoplasmic reticular",,0.0,1000.0
r2248,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
r0193,L-Cysteine L-homocysteine-lyase (deaminating) Cysteine metabolism EC:4.4.1.1,Methionine and cysteine metabolism,107869,-1.7989294190260941e-12,4.661160346586257e-12
FAOXC8DCC6DCx,"Fatty Acid Beta Oxidation (C8Dc->C6Dc), Peroxisomal",Fatty acid oxidation,11430;74147;15488;235674,0.0,8.707046910533848e-13
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,Aminosugar metabolism,54342,0.0,1.7394086171407253e-11
RE1804M,RE1804M,Bile acid synthesis,104086,-1000.0,0.0
GLXtm,"Glyoxylate transport, mitochondrial","Transport, mitochondrial",,-2.6147972675971687e-12,5.236083823231661e-12
B3GALT42g,"Beta-1,3-galactosyltransferase 4",Sphingolipid metabolism,54218,0.0,0.0
GDCA3Sabc,Glycodeoxycholic acid 3-sulfate ABC bile acid transporter,"Transport, extracellular",12780;239273;26357;76408,0.0,2.1600499167107046e-12
GD1Ctg,Gd1c hs  intracellular transport,"Transport, golgi apparatus",,-1.0658141036401503e-12,2.7284841053187847e-12
r1566,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
UMPtr,UMP transport (ER),"Transport, endoplasmic reticular",,-1000.0,1000.0
SK_lnlncacoa_c,Sink lnlncacoa[c],Exchange/demand reaction,,-5.115907697472721e-12,2.7284841053187847e-12
r0385,"3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",Miscellaneous,12039;320208;12040,0.0,55.276344372157254
r2538,Utilized transport,"Transport, endoplasmic reticular",,-1000.0,1000.0000000000053
FACOAL2252,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,2.8421709430404007e-12
r0987,Vesicular transport,"Transport, lysosomal",,-1000.0000000000025,0.0
r2265,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
UDCHOLt2,Ursodeoxycholic acid transport via sodium cotransport,"Transport, extracellular",20493;20494,0.0,1000.0
HMR_3330,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430,0.0,4.0385472743764694e-12
r1634,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HMR_2852,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,2.2737367544323206e-12
DESAT22_2p,Fatty acyl-CoA desaturase (n-C22:5CoA -> n-C22:6CoA),Fatty acid synthesis,,0.0,0.0
RE3525M,Arachidonate 12-Lipoxygenase,Arachidonic acid metabolism,,0.0,0.0
HC00900t2,"Transport of Methylmalonate, Antiport with Sulphate","Transport, extracellular",,-1000.0,1000.0
GTHRDt2,Glutathione transport,"Transport, extracellular",,-1000.0,0.0
FAOXC15NADPx,Fatty acid alpha oxidation(2-Hydroxyphytanoyl-CoA)(nadp)x,Fatty acid oxidation,11671;56794,0.0,1.4582328074545734e-12
r1593,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
HMR_3097,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,17919;235674,0.0,1.618541558089323e-12
EX_M02613_e,EX M02613[e],Exchange/demand reaction,,-2.5011104298755527e-12,2.2737367544323206e-12
HMR_0208,HMR 0208,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,0.0,2.1600499167107046e-12
AKR1C42,"Aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",Bile acid synthesis,83702,0.0,1000.0
SK_odecoa_c,Sink odecoa[c],Exchange/demand reaction,,-1.6370904631912708e-11,6.983683974593055e-12
DTDPtn,DTDP nuclear transport,"Transport, nuclear",,-997.757895313914,1000.0
FOLOAT1tc,Folate Transport by Oat1,"Transport, extracellular",18399,-1000.0,1000.0
MAN6PI,Mannose-6-phosphate isomerase,Fructose and mannose metabolism,110119,0.0,0.0
URIDK2m,"Uridylate kinase (dUMP), mitochondrial",Nucleotide interconversion,21915,0.0,0.0
RE0453C,Nucleoside-Diphosphate Kinase,Pyrimidine synthesis,,-1000.0,1000.0
r1560,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
UDPGALt2r,"UDPgalactose Transport, Endoplasmatic Reticulum","Transport, endoplasmic reticular",,0.0,3.544755600159988e-10
r2256,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
XYLTD_D,Xylitol dehydrogenase  D xyulose forming,Pentose phosphate pathway,,0.0,0.0
r2200,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,-1000.0,0.0
r2150,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"Transport, extracellular",108096,-1000.0,0.0
r0784,Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15,Pentose phosphate pathway,,-1000.000000000005,1000.0
EX_mlthf_e,"Exchange of 5,10-Methylenetetrahydrofolate",Exchange/demand reaction,,-100.0,-99.99999999998215
DNDPt32m,DGDP transport via ATP antiport,"Transport, mitochondrial",67283,0.0,3.822719918389339e-12
DNDPt41m,DUTP transport via dCDP antiport,"Transport, mitochondrial",67283,0.0,3.410605131648481e-12
r2303,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
FAOXC12C12OHm,"Fatty Acid Beta Oxidation (C12->Ohc12), Mitochondrial",Fatty acid oxidation,93747;11364,0.0,2.6489033189136535e-11
PPAP,Phosphatidic acid phosphatase,Triacylglycerol synthesis,50784;19012;67916,0.0,1.7532642004880472e-12
HMR_2295,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,4.785505325344275e-12
OCDCEAt,Octadecenoate  n C181  transport in via uniport,"Transport, extracellular",26459,-1000.0,1000.0
HMR_3864,HMR 3864,"Transport, mitochondrial",50799;78830,0.0,7.048583938740194e-12
r0990,Postulated transport reaction,"Transport, peroxisomal",,-1.6938150862028234e-12,3.737454790098127e-12
HMR_2711,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,-1000.0,1000.0000000000017
r0610,CTP:D-Tagatose 6-phosphate 1-phosphotransferase Galactose metabolism EC:2.7.1.11,Miscellaneous,18641,-1000.0,1000.0
CO2tg,CO2 Golgi transport,"Transport, golgi apparatus",,0.0,0.0
r1549,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1,"Transport, extracellular",20539,-1000.0,1000.0
ADPtx,"ADP transporter, peroxisomal","Transport, peroxisomal",,-1000.0,1000.0
ST3GAL22g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid metabolism,20444,0.0,0.0
SPODMn,"Superoxide dismutase, nuclear",ROS detoxification,20655,0.0,3.0340174816956278e-12
r1522,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"Transport, extracellular",11303,0.0,0.0
DMNONCRNt,"4,8 dimethylnonanoyl crn transport",Fatty acid oxidation,,-1000.0,1000.0
r0511,"Steroyl Coenzyme A, Hydrogen-Donor:Oxygen Oxidoreductase Polyunsaturated Fatty Acid Biosynthesis",Miscellaneous,20249,0.0,6.643574579356937e-12
r2302,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
C05770te,Transport by Atb Binding Cassette Transporter ABCc2 into Extracellular Space,"Transport, extracellular",12780;74104,0.0,0.0
UDCHOLt,Ursodeoxycholic acid transport via bicarbonate countertransport,"Transport, extracellular",106407;28253;101488;330962,-1000.0,0.0
